cik,ticker,taxonomy,concept,unit,value,period_start,period_end,accession,fiscal_year,fiscal_period,form,filed,period_type,canonical_metric,fact_id,company_id
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,2321000000.0,,2014-09-27,0001193125-14-383437,2014.0,FY,10-K,2014-10-27,instant,,7132d8333401fc3a,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,2321000000.0,,2014-09-27,0001193125-15-023697,2015.0,Q1,10-Q,2015-01-28,instant,,01ce9f76c2a7a357,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,2321000000.0,,2014-09-27,0001193125-15-023732,,,8-K,2015-01-28,instant,,695027733f5f1e8a,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,2321000000.0,,2014-09-27,0001193125-15-153166,2015.0,Q2,10-Q,2015-04-28,instant,,d715b80e692941dd,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,2321000000.0,,2014-09-27,0001193125-15-259935,2015.0,Q3,10-Q,2015-07-22,instant,,ec6ab74adfba8580,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1960000000.0,,2014-12-27,0001193125-15-023697,2015.0,Q1,10-Q,2015-01-28,instant,,6df191058a4be368,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1384000000.0,,2015-03-28,0001193125-15-153166,2015.0,Q2,10-Q,2015-04-28,instant,,5773faff5f0950fe,1
320193,AAPL,us-gaap,AccruedMarketingCostsCurrent,USD,1651000000.0,,2015-06-27,0001193125-15-259935,2015.0,Q3,10-Q,2015-07-22,instant,,7bf4fbe8cbd82dd9,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,3991000000.0,,2011-09-24,0001193125-12-182321,2012.0,Q2,10-Q,2012-04-25,instant,,f97e397e6240e33a,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,3991000000.0,,2011-09-24,0001193125-12-314552,2012.0,Q3,10-Q,2012-07-25,instant,,59a623a42996747e,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,3991000000.0,,2011-09-24,0001193125-12-444068,2012.0,FY,10-K,2012-10-31,instant,,cc35e2f25dec2bf3,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,3991000000.0,,2011-09-24,0001193125-13-170623,2012.0,FY,8-K,2013-04-24,instant,,6109e7d7880780a9,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,5094000000.0,,2012-03-31,0001193125-12-182321,2012.0,Q2,10-Q,2012-04-25,instant,,366435148ad9dff1,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,5718000000.0,,2012-06-30,0001193125-12-314552,2012.0,Q3,10-Q,2012-07-25,instant,,88ec9466e54f766a,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,6435000000.0,,2012-09-29,0001193125-12-444068,2012.0,FY,10-K,2012-10-31,instant,,e5d6f65f6cadbf80,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,6435000000.0,,2012-09-29,0001193125-13-022339,2013.0,Q1,10-Q,2013-01-24,instant,,624eb3bb730970ba,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,6435000000.0,,2012-09-29,0001193125-13-168288,2013.0,Q2,10-Q,2013-04-24,instant,,1d2a1d903dc40726,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,6435000000.0,,2012-09-29,0001193125-13-170623,2012.0,FY,8-K,2013-04-24,instant,,f2eb4defa46704a6,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,6435000000.0,,2012-09-29,0001193125-13-300670,2013.0,Q3,10-Q,2013-07-24,instant,,6d7ecc2666387443,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,6435000000.0,,2012-09-29,0001193125-13-416534,2013.0,FY,10-K,2013-10-30,instant,,de41cc26819fd0db,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,7792000000.0,,2012-12-29,0001193125-13-022339,2013.0,Q1,10-Q,2013-01-24,instant,,069b57848e6955d5,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,9168000000.0,,2013-03-30,0001193125-13-168288,2013.0,Q2,10-Q,2013-04-24,instant,,d297edfe99e682f0,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,10562000000.0,,2013-06-29,0001193125-13-300670,2013.0,Q3,10-Q,2013-07-24,instant,,2471ee4cc020ddbd,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,11922000000.0,,2013-09-28,0001193125-13-416534,2013.0,FY,10-K,2013-10-30,instant,,7843e8ef4c7a0c83,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,11922000000.0,,2013-09-28,0001193125-14-024487,2014.0,Q1,10-Q,2014-01-28,instant,,6c7f7ddb02ea6b64,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,11922000000.0,,2013-09-28,0001193125-14-157311,2014.0,Q2,10-Q,2014-04-24,instant,,af3e75077c4412ea,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,11922000000.0,,2013-09-28,0001193125-14-277160,2014.0,Q3,10-Q,2014-07-23,instant,,090179873aa3f6be,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,11922000000.0,,2013-09-28,0001193125-14-383437,2014.0,FY,10-K,2014-10-27,instant,,06c6641b63cab046,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,11922000000.0,,2013-09-28,0001193125-15-023732,,,8-K,2015-01-28,instant,,f207597ea72873b9,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,13800000000.0,,2013-12-28,0001193125-14-024487,2014.0,Q1,10-Q,2014-01-28,instant,,3c80afed65af0bf8,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,15286000000.0,,2014-03-29,0001193125-14-157311,2014.0,Q2,10-Q,2014-04-24,instant,,4070a5b5b9ec0330,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,16868000000.0,,2014-06-28,0001193125-14-277160,2014.0,Q3,10-Q,2014-07-23,instant,,436a27fd81f615db,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,18391000000.0,,2014-09-27,0001193125-14-383437,2014.0,FY,10-K,2014-10-27,instant,,1d0f4fcba0c951d3,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,18391000000.0,,2014-09-27,0001193125-15-023697,2015.0,Q1,10-Q,2015-01-28,instant,,d5202ea521c0917f,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,18391000000.0,,2014-09-27,0001193125-15-023732,,,8-K,2015-01-28,instant,,8b6fd007dbbcdb33,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,18391000000.0,,2014-09-27,0001193125-15-153166,2015.0,Q2,10-Q,2015-04-28,instant,,e6e37674d66b9edc,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,18391000000.0,,2014-09-27,0001193125-15-259935,2015.0,Q3,10-Q,2015-07-22,instant,,dd524be4b1d3aabc,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,18391000000.0,,2014-09-27,0001193125-15-356351,2015.0,FY,10-K,2015-10-28,instant,,8b13b2de6738db98,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,20355000000.0,,2014-12-27,0001193125-15-023697,2015.0,Q1,10-Q,2015-01-28,instant,,5146c3592bda6fae,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,22309000000.0,,2015-03-28,0001193125-15-153166,2015.0,Q2,10-Q,2015-04-28,instant,,14eee7522eba7d29,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,24395000000.0,,2015-06-27,0001193125-15-259935,2015.0,Q3,10-Q,2015-07-22,instant,,447a2ddd90fddf0d,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,26786000000.0,,2015-09-26,0001193125-15-356351,2015.0,FY,10-K,2015-10-28,instant,,1408e3ac0dc618fd,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,26786000000.0,,2015-09-26,0001193125-16-439878,2016.0,Q1,10-Q,2016-01-27,instant,,bac43931634ffaa6,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,26786000000.0,,2015-09-26,0001193125-16-559625,2016.0,Q2,10-Q,2016-04-27,instant,,fbd453f7d63ecce7,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,26786000000.0,,2015-09-26,0001628280-16-017809,2016.0,Q3,10-Q,2016-07-27,instant,,00bd4d65f6d16299,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,26786000000.0,,2015-09-26,0001628280-16-020309,2016.0,FY,10-K,2016-10-26,instant,,4b88a2846f613775,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,29042000000.0,,2015-12-26,0001193125-16-439878,2016.0,Q1,10-Q,2016-01-27,instant,,44e3d9ded7a621dc,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,30848000000.0,,2016-03-26,0001193125-16-559625,2016.0,Q2,10-Q,2016-04-27,instant,,8a7d7ff26c0dce7a,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,32543000000.0,,2016-06-25,0001628280-16-017809,2016.0,Q3,10-Q,2016-07-27,instant,,5df59274f190c417,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,34235000000.0,,2016-09-24,0001628280-16-020309,2016.0,FY,10-K,2016-10-26,instant,,645fe46f0be12bf9,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,34235000000.0,,2016-09-24,0001628280-17-000717,2017.0,Q1,10-Q,2017-02-01,instant,,c64cf2cbbed464c8,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,34235000000.0,,2016-09-24,0001628280-17-004790,2017.0,Q2,10-Q,2017-05-03,instant,,be4ae3138f08f656,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,34235000000.0,,2016-09-24,0000320193-17-000009,2017.0,Q3,10-Q,2017-08-02,instant,,3d97d6377c0f4014,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,34235000000.0,,2016-09-24,0000320193-17-000070,2017.0,FY,10-K,2017-11-03,instant,,4f0369b620036c9e,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,36249000000.0,,2016-12-31,0001628280-17-000717,2017.0,Q1,10-Q,2017-02-01,instant,,15ee69f65e3e0788,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,37961000000.0,,2017-04-01,0001628280-17-004790,2017.0,Q2,10-Q,2017-05-03,instant,,52eb5488a28dd087,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,39695000000.0,,2017-07-01,0000320193-17-000009,2017.0,Q3,10-Q,2017-08-02,instant,,9708ecf3178cf262,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,41293000000.0,,2017-09-30,0000320193-17-000070,2017.0,FY,10-K,2017-11-03,instant,,3f8599cc33774206,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,41293000000.0,,2017-09-30,0000320193-18-000007,2018.0,Q1,10-Q,2018-02-02,instant,,f344c6fca7db06c7,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,41293000000.0,,2017-09-30,0000320193-18-000070,2018.0,Q2,10-Q,2018-05-02,instant,,b9ebe2338132df19,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,41293000000.0,,2017-09-30,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,instant,,ca8723b22dbfa20e,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,41293000000.0,,2017-09-30,0000320193-18-000145,2018.0,FY,10-K,2018-11-05,instant,,64fc2509779ca486,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,43431000000.0,,2017-12-30,0000320193-18-000007,2018.0,Q1,10-Q,2018-02-02,instant,,9fecbbc515dd9f33,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,45425000000.0,,2018-03-31,0000320193-18-000070,2018.0,Q2,10-Q,2018-05-02,instant,,6724151ca4c013ec,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,47251000000.0,,2018-06-30,0000320193-18-000100,2018.0,Q3,10-Q,2018-08-01,instant,,88abff74ea42a51e,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,49099000000.0,,2018-09-29,0000320193-18-000145,2018.0,FY,10-K,2018-11-05,instant,,7bb6003607ed57e4,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,49099000000.0,,2018-09-29,0000320193-19-000010,2019.0,Q1,10-Q,2019-01-30,instant,,fba5d35bc1272d83,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,49099000000.0,,2018-09-29,0000320193-19-000066,2019.0,Q2,10-Q,2019-05-01,instant,,986934c60a5e59be,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,49099000000.0,,2018-09-29,0000320193-19-000076,2019.0,Q3,10-Q,2019-07-31,instant,,ecd1bad7bd1746c3,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,49099000000.0,,2018-09-29,0000320193-19-000119,2019.0,FY,10-K,2019-10-31,instant,,c09798722a41ad71,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,51929000000.0,,2018-12-29,0000320193-19-000010,2019.0,Q1,10-Q,2019-01-30,instant,,bdc47cb968498164,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,54290000000.0,,2019-03-30,0000320193-19-000066,2019.0,Q2,10-Q,2019-05-01,instant,,7dc3ca1af6807b7c,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,56348000000.0,,2019-06-29,0000320193-19-000076,2019.0,Q3,10-Q,2019-07-31,instant,,0fa227a46c1b35e2,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,58579000000.0,,2019-09-28,0000320193-19-000119,2019.0,FY,10-K,2019-10-31,instant,,00ef1c41426e8a5d,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,58579000000.0,,2019-09-28,0000320193-20-000010,2020.0,Q1,10-Q,2020-01-29,instant,,f4bc804e8981acb6,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,58579000000.0,,2019-09-28,0000320193-20-000052,2020.0,Q2,10-Q,2020-05-01,instant,,6d38c177d4d18ac1,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,58579000000.0,,2019-09-28,0000320193-20-000062,2020.0,Q3,10-Q,2020-07-31,instant,,9fbadb73468d3ea3,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,58579000000.0,,2019-09-28,0000320193-20-000096,2020.0,FY,10-K,2020-10-30,instant,,d170b06bde1c6d35,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,60959000000.0,,2019-12-28,0000320193-20-000010,2020.0,Q1,10-Q,2020-01-29,instant,,3b85f4364f598f10,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,62854000000.0,,2020-03-28,0000320193-20-000052,2020.0,Q2,10-Q,2020-05-01,instant,,867c872dbe54e64f,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,65230000000.0,,2020-06-27,0000320193-20-000062,2020.0,Q3,10-Q,2020-07-31,instant,,c81f25942b1e2a2d,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,66760000000.0,,2020-09-26,0000320193-20-000096,2020.0,FY,10-K,2020-10-30,instant,,093338318e80723b,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,66760000000.0,,2020-09-26,0000320193-21-000010,2021.0,Q1,10-Q,2021-01-28,instant,,5fbeae5ed9469d2c,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,66760000000.0,,2020-09-26,0000320193-21-000056,2021.0,Q2,10-Q,2021-04-29,instant,,09bfc33c73f77995,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,66760000000.0,,2020-09-26,0000320193-21-000065,2021.0,Q3,10-Q,2021-07-28,instant,,c1d8879e36ec7155,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,66760000000.0,,2020-09-26,0000320193-21-000105,2021.0,FY,10-K,2021-10-29,instant,,d6b000e6256fa67c,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,67560000000.0,,2020-12-26,0000320193-21-000010,2021.0,Q1,10-Q,2021-01-28,instant,,a132dbe6d73d35bd,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,69465000000.0,,2021-03-27,0000320193-21-000056,2021.0,Q2,10-Q,2021-04-29,instant,,7c9af030a79b74bc,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70242000000.0,,2021-06-26,0000320193-21-000065,2021.0,Q3,10-Q,2021-07-28,instant,,bfbf7782ed8f0adf,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70283000000.0,,2021-09-25,0000320193-21-000105,2021.0,FY,10-K,2021-10-29,instant,,c19b3096fef5f3c0,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70283000000.0,,2021-09-25,0000320193-22-000007,2022.0,Q1,10-Q,2022-01-28,instant,,538bfe82d5564285,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70283000000.0,,2021-09-25,0000320193-22-000059,2022.0,Q2,10-Q,2022-04-29,instant,,9cc5f7242625f8ff,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70283000000.0,,2021-09-25,0000320193-22-000070,2022.0,Q3,10-Q,2022-07-29,instant,,389df7d3e1681686,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70283000000.0,,2021-09-25,0000320193-22-000108,2022.0,FY,10-K,2022-10-28,instant,,3a86fa54ebd36ffe,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,68454000000.0,,2021-12-25,0000320193-22-000007,2022.0,Q1,10-Q,2022-01-28,instant,,dff865a1807c35e2,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70020000000.0,,2022-03-26,0000320193-22-000059,2022.0,Q2,10-Q,2022-04-29,instant,,380fe121ae2bd931,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,71516000000.0,,2022-06-25,0000320193-22-000070,2022.0,Q3,10-Q,2022-07-29,instant,,d5a147465580d5f5,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72340000000.0,,2022-09-24,0000320193-22-000108,2022.0,FY,10-K,2022-10-28,instant,,0d4bc784c77e7a26,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72340000000.0,,2022-09-24,0000320193-23-000006,2023.0,Q1,10-Q,2023-02-03,instant,,fcde30fc053592df,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72340000000.0,,2022-09-24,0000320193-23-000064,2023.0,Q2,10-Q,2023-05-05,instant,,e964f1ef5a382e7e,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72340000000.0,,2022-09-24,0000320193-23-000077,2023.0,Q3,10-Q,2023-08-04,instant,,9d8aa0fa4ae7baec,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72340000000.0,,2022-09-24,0000320193-23-000106,2023.0,FY,10-K,2023-11-03,instant,,2c680bce7ce528d6,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,68044000000.0,,2022-12-31,0000320193-23-000006,2023.0,Q1,10-Q,2023-02-03,instant,,d4cff8890fe8dc8c,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,69668000000.0,,2023-04-01,0000320193-23-000064,2023.0,Q2,10-Q,2023-05-05,instant,,a0fa62c841f7cf08,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70787000000.0,,2023-07-01,0000320193-23-000077,2023.0,Q3,10-Q,2023-08-04,instant,,d1025e50ae6f14d7,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-23-000106,2023.0,FY,10-K,2023-11-03,instant,,e4db94a408b61360,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000006,2024.0,Q1,10-Q,2024-02-02,instant,,e654111156cf7597,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000069,2024.0,Q2,10-Q,2024-05-03,instant,,a2a546d88b15c106,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000081,2024.0,Q3,10-Q,2024-08-02,instant,,bc59d8f7c7fea1bc,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,70884000000.0,,2023-09-30,0000320193-24-000123,2024.0,FY,10-K,2024-11-01,instant,,96bad55920eca4bc,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72510000000.0,,2023-12-30,0000320193-24-000006,2024.0,Q1,10-Q,2024-02-02,instant,,404352ffeb78f6f8,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,71697000000.0,,2024-03-30,0000320193-24-000069,2024.0,Q2,10-Q,2024-05-03,instant,,2e2d506341c673c8,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,72627000000.0,,2024-06-29,0000320193-24-000081,2024.0,Q3,10-Q,2024-08-02,instant,,69b22025279e87d9,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,73448000000.0,,2024-09-28,0000320193-24-000123,2024.0,FY,10-K,2024-11-01,instant,,f6808284c8f2e9a3,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,73448000000.0,,2024-09-28,0000320193-25-000008,2025.0,Q1,10-Q,2025-01-31,instant,,f5515abff2394472,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,73448000000.0,,2024-09-28,0000320193-25-000057,2025.0,Q2,10-Q,2025-05-02,instant,,6e552e33eeebaf66,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,73448000000.0,,2024-09-28,0000320193-25-000073,2025.0,Q3,10-Q,2025-08-01,instant,,c29c7ee833d44d12,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,73448000000.0,,2024-09-28,0000320193-25-000079,2025.0,FY,10-K,2025-10-31,instant,,f45c8d0d30ad682b,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,74546000000.0,,2024-12-28,0000320193-25-000008,2025.0,Q1,10-Q,2025-01-31,instant,,dcd2f9123dad776d,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,74303000000.0,,2025-03-29,0000320193-25-000057,2025.0,Q2,10-Q,2025-05-02,instant,,f844279134b4c831,1
320193,AAPL,us-gaap,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,USD,75803000000.0,,2025-06-28,0000320193-25-000073,2025.0,Q3,10-Q,2025-08-01,instant,,6817069b3b7319c9,1
