flight_date,carrier,carrier_name,flight_num,origin,origin_city,origin_state,dest,dest_city,dest_state,crs_dep_time,dep_delay,arr_delay,cancelled,diverted,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,distance,flight_id
2024-01-01,B6,JetBlue Airways,6807,ATL,Atlanta,GA,JFK,New York,NY,1750,28.0,48.0,0,0,,24.0,,,,2780,581
2024-01-01,WN,Southwest Airlines,7925,DFW,Dallas,TX,LAX,Los Angeles,CA,1410,15.0,20.0,0,0,,,,,,1860,582
2024-01-01,UA,United Airlines,2391,ORD,Chicago,IL,SEA,Seattle,WA,1915,1.0,6.0,0,0,,,,,,2594,583
2024-01-01,DL,Delta Air Lines,6144,ORD,Chicago,IL,DEN,Denver,CO,1630,29.0,35.0,0,0,,,19.0,,,1872,584
2024-01-01,DL,Delta Air Lines,9201,SEA,Seattle,WA,ORD,Chicago,IL,1840,13.0,12.0,0,0,,,,,,270,585
2024-01-01,AS,Alaska Airlines,9284,ATL,Atlanta,GA,SFO,San Francisco,CA,1445,-6.0,-5.0,0,0,,,,,,2196,586
2024-01-01,B6,JetBlue Airways,7139,LAX,Los Angeles,CA,DFW,Dallas,TX,1835,-2.0,-7.0,0,0,,,,,,1493,587
2024-01-01,AS,Alaska Airlines,6570,PHX,Phoenix,AZ,ORD,Chicago,IL,1850,72.0,112.0,0,0,58.0,,,,,265,588
2024-01-01,WN,Southwest Airlines,5048,ORD,Chicago,IL,MIA,Miami,FL,1405,54.0,54.0,0,0,,16.0,,,,2243,589
2024-01-01,DL,Delta Air Lines,7958,JFK,New York,NY,SEA,Seattle,WA,1025,14.0,16.0,0,0,,,,,,2414,590
2024-01-01,AA,American Airlines,3548,MIA,Miami,FL,LAX,Los Angeles,CA,1205,13.0,9.0,0,0,,,,,,1846,591
2024-01-01,F9,Frontier Airlines,3889,DEN,Denver,CO,DFW,Dallas,TX,1405,11.0,8.0,0,0,,,,,,2010,592
2024-01-01,AS,Alaska Airlines,5624,DEN,Denver,CO,SEA,Seattle,WA,1025,-8.0,-13.0,0,0,,,,,,1533,593
2024-01-01,B6,JetBlue Airways,7671,PHX,Phoenix,AZ,ATL,Atlanta,GA,850,103.0,148.0,0,0,77.0,,,,,2307,594
2024-01-01,AS,Alaska Airlines,2655,JFK,New York,NY,DEN,Denver,CO,2120,13.0,15.0,0,0,,,,,,1711,595
2024-01-01,NK,Spirit Airlines,9357,LAX,Los Angeles,CA,MIA,Miami,FL,1355,-4.0,-7.0,0,0,,,,,,2498,596
2024-01-01,AS,Alaska Airlines,2315,SEA,Seattle,WA,JFK,New York,NY,1345,20.0,17.0,0,0,20.0,,,,,1215,597
2024-01-01,AS,Alaska Airlines,118,SEA,Seattle,WA,DEN,Denver,CO,910,3.0,4.0,0,0,,,,,,512,598
2024-01-01,AA,American Airlines,5586,DEN,Denver,CO,JFK,New York,NY,600,6.0,7.0,0,0,,,,,,2126,599
2024-01-01,NK,Spirit Airlines,9692,LAX,Los Angeles,CA,SEA,Seattle,WA,1745,15.0,10.0,0,0,,,,,,2406,600
2024-01-01,WN,Southwest Airlines,6022,JFK,New York,NY,SEA,Seattle,WA,640,4.0,4.0,0,0,,,,,,2031,601
2024-01-01,UA,United Airlines,4704,SFO,San Francisco,CA,JFK,New York,NY,825,-4.0,-1.0,0,0,,,,,,700,602
2024-01-01,F9,Frontier Airlines,4621,SFO,San Francisco,CA,SEA,Seattle,WA,2355,93.0,144.0,0,0,58.0,,,,,2694,603
2024-01-01,AS,Alaska Airlines,4358,MIA,Miami,FL,LAX,Los Angeles,CA,1810,8.0,6.0,0,0,,,,,,2507,604
2024-01-01,UA,United Airlines,5502,DEN,Denver,CO,JFK,New York,NY,1725,-9.0,-13.0,0,0,,,,,,1684,605
2024-01-01,F9,Frontier Airlines,4189,JFK,New York,NY,DFW,Dallas,TX,630,15.0,17.0,0,0,,,,,,2470,606
2024-01-01,F9,Frontier Airlines,2928,MIA,Miami,FL,SEA,Seattle,WA,1035,232.0,264.0,0,0,151.0,,,,,1013,607
2024-01-01,NK,Spirit Airlines,950,ORD,Chicago,IL,DFW,Dallas,TX,1710,0.0,-3.0,0,0,,,,,,504,608
2024-01-01,NK,Spirit Airlines,4854,DEN,Denver,CO,DFW,Dallas,TX,1750,15.0,28.0,0,0,,,,,,498,609
2024-01-01,UA,United Airlines,9343,ATL,Atlanta,GA,MIA,Miami,FL,735,128.0,115.0,0,0,126.0,,,,,331,610
2024-01-01,DL,Delta Air Lines,2058,ATL,Atlanta,GA,SFO,San Francisco,CA,1310,11.0,6.0,0,0,,,,,,1949,611
2024-01-01,AS,Alaska Airlines,7258,SEA,Seattle,WA,MIA,Miami,FL,1410,122.0,163.0,0,0,,,108.0,,,242,612
2024-01-01,UA,United Airlines,7664,ATL,Atlanta,GA,DFW,Dallas,TX,1430,162.0,160.0,0,0,145.0,,,,,2800,613
2024-01-01,B6,JetBlue Airways,4768,SEA,Seattle,WA,MIA,Miami,FL,1100,183.0,184.0,0,0,128.0,,,,,2811,614
2024-01-01,B6,JetBlue Airways,3955,LAX,Los Angeles,CA,MIA,Miami,FL,1925,113.0,166.0,0,0,,64.0,,,,1370,615
2024-01-01,DL,Delta Air Lines,3533,PHX,Phoenix,AZ,JFK,New York,NY,1350,9.0,6.0,0,0,,,,,,2813,616
2024-01-01,WN,Southwest Airlines,1962,MIA,Miami,FL,JFK,New York,NY,1435,2.0,7.0,0,0,,,,,,208,617
2024-01-01,WN,Southwest Airlines,3391,PHX,Phoenix,AZ,ORD,Chicago,IL,2020,4.0,3.0,0,0,,,,,,2451,618
2024-01-01,AA,American Airlines,5128,MIA,Miami,FL,ORD,Chicago,IL,555,11.0,10.0,0,0,,,,,,645,619
2024-01-01,WN,Southwest Airlines,4231,JFK,New York,NY,SFO,San Francisco,CA,1625,5.0,5.0,0,0,,,,,,856,620
2024-01-01,F9,Frontier Airlines,8542,MIA,Miami,FL,LAX,Los Angeles,CA,2035,-8.0,-10.0,0,0,,,,,,897,621
2024-01-01,AS,Alaska Airlines,8079,LAX,Los Angeles,CA,ORD,Chicago,IL,1245,0.0,1.0,0,0,,,,,,2338,622
2024-01-01,AA,American Airlines,2011,LAX,Los Angeles,CA,JFK,New York,NY,1535,-2.0,-3.0,0,0,,,,,,1143,623
2024-01-01,AS,Alaska Airlines,685,DEN,Denver,CO,DFW,Dallas,TX,1540,2.0,7.0,0,0,,,,,,686,624
2024-01-01,B6,JetBlue Airways,2166,ATL,Atlanta,GA,SFO,San Francisco,CA,2030,8.0,6.0,0,0,,,,,,2407,625
2024-01-01,DL,Delta Air Lines,3306,DFW,Dallas,TX,JFK,New York,NY,2100,56.0,70.0,0,0,31.0,,,,,885,626
2024-01-01,UA,United Airlines,9725,SEA,Seattle,WA,ORD,Chicago,IL,1145,286.0,329.0,0,0,,,20.0,,,1975,627
2024-01-01,WN,Southwest Airlines,5327,MIA,Miami,FL,DFW,Dallas,TX,2345,15.0,11.0,0,0,,,,,,656,628
2024-01-01,UA,United Airlines,8906,PHX,Phoenix,AZ,ORD,Chicago,IL,2215,6.0,1.0,0,0,,,,,,1353,629
2024-01-01,NK,Spirit Airlines,5672,LAX,Los Angeles,CA,PHX,Phoenix,AZ,1315,2.0,1.0,0,0,,,,,,1933,630
2024-01-01,B6,JetBlue Airways,6990,ATL,Atlanta,GA,MIA,Miami,FL,2155,12.0,17.0,0,0,,,,,,2132,631
2024-01-01,DL,Delta Air Lines,1474,DEN,Denver,CO,PHX,Phoenix,AZ,955,1.0,3.0,0,0,,,,,,253,632
2024-01-01,UA,United Airlines,5501,PHX,Phoenix,AZ,SEA,Seattle,WA,2210,10.0,9.0,0,0,,,,,,1812,633
2024-01-01,NK,Spirit Airlines,6370,ATL,Atlanta,GA,DFW,Dallas,TX,2000,3.0,6.0,0,0,,,,,,2845,634
2024-01-01,B6,JetBlue Airways,7281,PHX,Phoenix,AZ,SFO,San Francisco,CA,1120,-5.0,-5.0,0,0,,,,,,785,635
2024-01-01,NK,Spirit Airlines,4774,JFK,New York,NY,PHX,Phoenix,AZ,2245,172.0,215.0,0,0,,87.0,,,,1905,636
2024-01-01,F9,Frontier Airlines,4837,SEA,Seattle,WA,MIA,Miami,FL,825,51.0,53.0,0,0,,,42.0,,,1024,637
2024-01-01,AS,Alaska Airlines,3521,DEN,Denver,CO,SFO,San Francisco,CA,700,54.0,63.0,0,0,,53.0,,,,1788,638
2024-01-01,AA,American Airlines,3628,LAX,Los Angeles,CA,ORD,Chicago,IL,1335,0.0,4.0,0,0,,,,,,2323,639
2024-01-01,AA,American Airlines,1373,MIA,Miami,FL,ORD,Chicago,IL,1010,263.0,250.0,0,0,,,110.0,,,2560,640
2024-01-01,WN,Southwest Airlines,7945,SFO,San Francisco,CA,LAX,Los Angeles,CA,730,-8.0,-5.0,0,0,,,,,,2988,641
2024-01-01,NK,Spirit Airlines,7642,PHX,Phoenix,AZ,ATL,Atlanta,GA,935,-7.0,-10.0,0,0,,,,,,2793,642
2024-01-01,F9,Frontier Airlines,364,PHX,Phoenix,AZ,SEA,Seattle,WA,2230,-10.0,-13.0,0,0,,,,,,2216,643
2024-01-01,WN,Southwest Airlines,1835,DFW,Dallas,TX,ATL,Atlanta,GA,1815,-2.0,-4.0,0,0,,,,,,992,644
2024-01-01,B6,JetBlue Airways,1029,SEA,Seattle,WA,DEN,Denver,CO,2045,-8.0,-8.0,0,0,,,,,,1858,645
2024-01-01,AS,Alaska Airlines,7503,DEN,Denver,CO,ORD,Chicago,IL,1735,54.0,45.0,0,0,,,,,30.0,1448,646
2024-01-01,DL,Delta Air Lines,2708,LAX,Los Angeles,CA,DFW,Dallas,TX,2135,3.0,-2.0,0,0,,,,,,1469,647
2024-01-01,F9,Frontier Airlines,4115,SFO,San Francisco,CA,SEA,Seattle,WA,750,-3.0,-6.0,0,0,,,,,,2250,648
2024-01-01,NK,Spirit Airlines,3404,JFK,New York,NY,PHX,Phoenix,AZ,2305,126.0,134.0,0,0,83.0,,,,,2193,649
2024-01-01,F9,Frontier Airlines,1078,JFK,New York,NY,DEN,Denver,CO,1000,10.0,5.0,0,0,,,,,,219,650
2024-01-01,AA,American Airlines,8392,DFW,Dallas,TX,MIA,Miami,FL,1820,-5.0,-10.0,0,0,,,,,,2134,651
2024-01-01,WN,Southwest Airlines,9753,MIA,Miami,FL,SFO,San Francisco,CA,855,-7.0,-12.0,0,0,,,,,,1192,652
2024-01-01,F9,Frontier Airlines,2773,JFK,New York,NY,SEA,Seattle,WA,910,,,1,0,,,,,,742,653
2024-01-01,F9,Frontier Airlines,7651,MIA,Miami,FL,DFW,Dallas,TX,2210,15.0,16.0,0,0,,,,,,988,654
2024-01-01,AA,American Airlines,7070,LAX,Los Angeles,CA,DEN,Denver,CO,2340,-7.0,-4.0,0,0,,,,,,907,655
2024-01-01,UA,United Airlines,1836,ATL,Atlanta,GA,ORD,Chicago,IL,2015,-6.0,-11.0,0,0,,,,,,253,656
2024-01-01,F9,Frontier Airlines,5801,JFK,New York,NY,SFO,San Francisco,CA,1430,-6.0,-11.0,0,0,,,,,,1098,657
2024-01-01,B6,JetBlue Airways,2089,SFO,San Francisco,CA,DFW,Dallas,TX,1910,67.0,66.0,0,0,,60.0,,,,2268,658
2024-01-01,DL,Delta Air Lines,1115,MIA,Miami,FL,ATL,Atlanta,GA,1740,14.0,14.0,0,0,,,,,,1442,659
2024-01-01,AS,Alaska Airlines,2034,LAX,Los Angeles,CA,DEN,Denver,CO,940,48.0,50.0,0,0,,41.0,,,,952,660
2024-01-01,B6,JetBlue Airways,4751,DEN,Denver,CO,SFO,San Francisco,CA,1340,-2.0,-3.0,0,0,,,,,,1407,661
2024-01-01,NK,Spirit Airlines,6364,JFK,New York,NY,DFW,Dallas,TX,1205,2.0,7.0,0,0,,,,,,1032,662
2024-01-01,WN,Southwest Airlines,8087,ORD,Chicago,IL,SEA,Seattle,WA,1855,-2.0,2.0,0,0,,,,,,1990,663
2024-01-01,F9,Frontier Airlines,8609,SEA,Seattle,WA,DFW,Dallas,TX,2015,23.0,13.0,0,0,,15.0,,,,1126,664
2024-01-01,NK,Spirit Airlines,6409,LAX,Los Angeles,CA,MIA,Miami,FL,1815,-9.0,-9.0,0,0,,,,,,711,665
2024-01-01,AA,American Airlines,5902,SFO,San Francisco,CA,JFK,New York,NY,1935,-4.0,0.0,0,0,,,,,,542,666
2024-01-01,WN,Southwest Airlines,7898,PHX,Phoenix,AZ,LAX,Los Angeles,CA,1120,7.0,11.0,0,0,,,,,,820,667
2024-01-01,NK,Spirit Airlines,6908,DFW,Dallas,TX,MIA,Miami,FL,1340,-2.0,-6.0,0,0,,,,,,1066,668
2024-01-01,UA,United Airlines,3576,SFO,San Francisco,CA,PHX,Phoenix,AZ,2005,25.0,34.0,0,0,15.0,,,,,2294,669
2024-01-01,B6,JetBlue Airways,4298,MIA,Miami,FL,LAX,Los Angeles,CA,2030,7.0,3.0,0,0,,,,,,2848,670
2024-01-01,B6,JetBlue Airways,3744,DFW,Dallas,TX,SEA,Seattle,WA,740,12.0,9.0,0,0,,,,,,2771,671
2024-01-01,NK,Spirit Airlines,2749,MIA,Miami,FL,LAX,Los Angeles,CA,1315,-7.0,-8.0,0,0,,,,,,239,672
2024-01-01,B6,JetBlue Airways,3010,PHX,Phoenix,AZ,DEN,Denver,CO,2210,5.0,0.0,0,0,,,,,,328,673
2024-01-01,DL,Delta Air Lines,3353,SEA,Seattle,WA,DEN,Denver,CO,1805,192.0,184.0,0,0,17.0,,,,,1635,674
2024-01-01,F9,Frontier Airlines,2234,ORD,Chicago,IL,PHX,Phoenix,AZ,1425,180.0,229.0,0,0,41.0,,,,,2016,675
2024-01-01,F9,Frontier Airlines,4985,SFO,San Francisco,CA,MIA,Miami,FL,1310,14.0,15.0,0,0,,,,,,1224,676
2024-01-01,AA,American Airlines,1085,DFW,Dallas,TX,JFK,New York,NY,955,42.0,44.0,0,0,,23.0,,,,308,677
2024-01-01,F9,Frontier Airlines,9900,SFO,San Francisco,CA,MIA,Miami,FL,1155,13.0,18.0,0,0,,,,,,474,678
2024-01-01,AS,Alaska Airlines,6246,LAX,Los Angeles,CA,JFK,New York,NY,1830,15.0,14.0,0,0,,,,,,2766,679
2024-01-01,DL,Delta Air Lines,8049,SEA,Seattle,WA,ATL,Atlanta,GA,1110,36.0,45.0,0,0,,,25.0,,,1023,680
2024-01-01,F9,Frontier Airlines,9033,PHX,Phoenix,AZ,LAX,Los Angeles,CA,955,-4.0,-1.0,0,0,,,,,,1442,681
2024-01-01,DL,Delta Air Lines,8036,DFW,Dallas,TX,MIA,Miami,FL,2230,50.0,70.0,0,0,,,,30.0,,561,682
2024-01-01,WN,Southwest Airlines,4375,DEN,Denver,CO,LAX,Los Angeles,CA,1500,-2.0,1.0,0,0,,,,,,2114,683
2024-01-01,NK,Spirit Airlines,7821,JFK,New York,NY,ATL,Atlanta,GA,2310,-4.0,-4.0,0,0,,,,,,1315,684
2024-01-01,UA,United Airlines,6539,DFW,Dallas,TX,SFO,San Francisco,CA,855,3.0,8.0,0,0,,,,,,599,685
2024-01-01,UA,United Airlines,634,DEN,Denver,CO,JFK,New York,NY,725,256.0,256.0,0,0,,90.0,,,,1051,686
2024-01-01,B6,JetBlue Airways,2124,DEN,Denver,CO,ATL,Atlanta,GA,1725,80.0,70.0,0,0,,,,,37.0,1801,687
2024-01-01,DL,Delta Air Lines,2448,DFW,Dallas,TX,LAX,Los Angeles,CA,1710,13.0,10.0,0,0,,,,,,2761,688
2024-01-01,AA,American Airlines,7153,ATL,Atlanta,GA,SFO,San Francisco,CA,1420,-1.0,-6.0,0,0,,,,,,2403,689
2024-01-01,NK,Spirit Airlines,7694,DFW,Dallas,TX,JFK,New York,NY,2140,-4.0,-6.0,0,0,,,,,,2164,690
2024-01-01,WN,Southwest Airlines,8382,ORD,Chicago,IL,DFW,Dallas,TX,2035,5.0,1.0,0,0,,,,,,2379,691
2024-01-01,AA,American Airlines,9084,LAX,Los Angeles,CA,SEA,Seattle,WA,630,9.0,12.0,0,0,,,,,,959,692
2024-01-01,UA,United Airlines,8499,MIA,Miami,FL,PHX,Phoenix,AZ,720,-10.0,-15.0,0,0,,,,,,1661,693
2024-01-01,AA,American Airlines,7234,DFW,Dallas,TX,MIA,Miami,FL,850,10.0,5.0,0,0,,,,,,458,694
2024-01-01,AA,American Airlines,784,JFK,New York,NY,ATL,Atlanta,GA,1805,-5.0,-10.0,0,0,,,,,,2651,695
2024-01-01,AA,American Airlines,3201,SFO,San Francisco,CA,DEN,Denver,CO,1335,55.0,48.0,0,0,,,34.0,,,1376,696
2024-01-01,NK,Spirit Airlines,3688,JFK,New York,NY,DFW,Dallas,TX,1310,0.0,5.0,0,0,,,,,,1449,697
2024-01-01,AS,Alaska Airlines,6294,ATL,Atlanta,GA,ORD,Chicago,IL,1905,-8.0,-6.0,0,0,,,,,,2549,698
2024-01-01,AS,Alaska Airlines,1354,DEN,Denver,CO,SEA,Seattle,WA,1110,-2.0,-5.0,0,0,,,,,,859,699
2024-01-01,F9,Frontier Airlines,2836,DEN,Denver,CO,MIA,Miami,FL,1020,199.0,204.0,0,0,,,,12.0,,391,700
2024-01-01,WN,Southwest Airlines,4526,ORD,Chicago,IL,DEN,Denver,CO,1105,,,1,0,,,,,,1852,701
2024-01-01,NK,Spirit Airlines,4475,ATL,Atlanta,GA,SEA,Seattle,WA,1735,0.0,4.0,0,0,,,,,,1446,702
2024-01-01,WN,Southwest Airlines,5842,SEA,Seattle,WA,DEN,Denver,CO,935,24.0,39.0,0,0,,,,,19.0,694,703
2024-01-01,DL,Delta Air Lines,2793,LAX,Los Angeles,CA,DEN,Denver,CO,1735,8.0,5.0,0,0,,,,,,2786,704
2024-01-01,DL,Delta Air Lines,8899,JFK,New York,NY,ORD,Chicago,IL,1350,6.0,3.0,0,0,,,,,,2325,705
2024-01-01,F9,Frontier Airlines,1409,DFW,Dallas,TX,SFO,San Francisco,CA,925,10.0,7.0,0,0,,,,,,2059,706
2024-01-01,AS,Alaska Airlines,6007,ORD,Chicago,IL,MIA,Miami,FL,2320,-8.0,-5.0,0,0,,,,,,2052,707
2024-01-01,NK,Spirit Airlines,2973,ORD,Chicago,IL,LAX,Los Angeles,CA,1250,24.0,27.0,0,0,,,,,22.0,1469,708
2024-01-01,WN,Southwest Airlines,2825,ATL,Atlanta,GA,DEN,Denver,CO,1005,-10.0,-12.0,0,0,,,,,,491,709
2024-01-01,B6,JetBlue Airways,4103,DEN,Denver,CO,SFO,San Francisco,CA,1440,8.0,13.0,0,0,,,,,,2406,710
2024-01-01,AS,Alaska Airlines,7276,SEA,Seattle,WA,MIA,Miami,FL,1915,4.0,6.0,0,0,,,,,,2516,711
2024-01-01,UA,United Airlines,789,ATL,Atlanta,GA,SEA,Seattle,WA,1810,71.0,118.0,0,0,,,42.0,,,2031,712
2024-01-01,AS,Alaska Airlines,3616,DFW,Dallas,TX,JFK,New York,NY,2115,-5.0,-3.0,0,0,,,,,,954,713
2024-01-01,F9,Frontier Airlines,2120,SFO,San Francisco,CA,ATL,Atlanta,GA,1005,3.0,6.0,0,0,,,,,,1548,714
2024-01-01,AA,American Airlines,7659,PHX,Phoenix,AZ,ORD,Chicago,IL,1840,-7.0,-12.0,0,0,,,,,,2189,715
2024-01-01,AS,Alaska Airlines,7652,DEN,Denver,CO,ATL,Atlanta,GA,1625,43.0,53.0,0,0,,,41.0,,,1236,716
2024-01-01,DL,Delta Air Lines,7687,DEN,Denver,CO,LAX,Los Angeles,CA,1210,128.0,178.0,0,0,104.0,,,,,2165,717
2024-01-01,NK,Spirit Airlines,4133,DFW,Dallas,TX,SEA,Seattle,WA,825,8.0,5.0,0,0,,,,,,556,718
2024-01-01,AS,Alaska Airlines,1038,DEN,Denver,CO,DFW,Dallas,TX,1130,6.0,1.0,0,0,,,,,,1049,719
2024-01-01,AS,Alaska Airlines,2491,DFW,Dallas,TX,LAX,Los Angeles,CA,1255,20.0,12.0,0,0,17.0,,,,,2182,720
2024-01-01,DL,Delta Air Lines,5435,MIA,Miami,FL,SFO,San Francisco,CA,1805,-6.0,-5.0,0,0,,,,,,945,721
2024-01-01,B6,JetBlue Airways,4619,ATL,Atlanta,GA,JFK,New York,NY,1825,14.0,17.0,0,0,,,,,,2212,722
2024-01-01,F9,Frontier Airlines,3346,DEN,Denver,CO,SEA,Seattle,WA,1905,52.0,56.0,0,0,45.0,,,,,1464,723
2024-01-01,DL,Delta Air Lines,8828,ORD,Chicago,IL,LAX,Los Angeles,CA,2220,11.0,12.0,0,0,,,,,,2867,724
2024-01-01,AA,American Airlines,8677,PHX,Phoenix,AZ,MIA,Miami,FL,2050,-5.0,-1.0,0,0,,,,,,2495,725
2024-01-01,AA,American Airlines,5849,ATL,Atlanta,GA,MIA,Miami,FL,1040,,,1,0,,,,,,1390,726
2024-01-01,DL,Delta Air Lines,750,SEA,Seattle,WA,MIA,Miami,FL,1110,8.0,10.0,0,0,,,,,,2573,727
2024-01-01,DL,Delta Air Lines,5219,MIA,Miami,FL,JFK,New York,NY,1000,53.0,54.0,0,0,50.0,,,,,2581,728
2024-01-01,AS,Alaska Airlines,8488,SFO,San Francisco,CA,PHX,Phoenix,AZ,1330,137.0,184.0,0,0,134.0,,,,,997,729
2024-01-01,AS,Alaska Airlines,8106,ORD,Chicago,IL,DFW,Dallas,TX,1500,5.0,5.0,0,0,,,,,,800,730
2024-01-01,AS,Alaska Airlines,3571,ATL,Atlanta,GA,SFO,San Francisco,CA,705,14.0,14.0,0,0,,,,,,1906,731
2024-01-01,F9,Frontier Airlines,2282,ORD,Chicago,IL,JFK,New York,NY,1730,26.0,32.0,0,0,16.0,,,,,1831,732
2024-01-01,WN,Southwest Airlines,9844,MIA,Miami,FL,DFW,Dallas,TX,2250,59.0,63.0,0,0,,,,,40.0,2874,733
2024-01-01,B6,JetBlue Airways,1749,LAX,Los Angeles,CA,DEN,Denver,CO,2135,-1.0,1.0,0,0,,,,,,949,734
2024-01-01,AA,American Airlines,4495,MIA,Miami,FL,SFO,San Francisco,CA,2300,-8.0,-4.0,0,0,,,,,,2910,735
2024-01-01,AS,Alaska Airlines,6319,PHX,Phoenix,AZ,ORD,Chicago,IL,1930,2.0,-1.0,0,0,,,,,,2819,736
2024-01-01,AA,American Airlines,3830,SFO,San Francisco,CA,MIA,Miami,FL,1655,-1.0,4.0,0,0,,,,,,2258,737
2024-01-01,AA,American Airlines,8276,JFK,New York,NY,DEN,Denver,CO,1025,9.0,13.0,0,0,,,,,,2894,738
2024-01-01,WN,Southwest Airlines,9067,DFW,Dallas,TX,JFK,New York,NY,930,-7.0,-3.0,0,0,,,,,,2897,739
2024-01-01,F9,Frontier Airlines,8660,DFW,Dallas,TX,JFK,New York,NY,2140,8.0,5.0,0,0,,,,,,1611,740
2024-01-01,UA,United Airlines,4993,DEN,Denver,CO,ORD,Chicago,IL,2325,10.0,13.0,0,0,,,,,,1512,741
2024-01-01,UA,United Airlines,7397,MIA,Miami,FL,DFW,Dallas,TX,2000,7.0,3.0,0,0,,,,,,693,742
2024-01-01,B6,JetBlue Airways,8084,ORD,Chicago,IL,DEN,Denver,CO,1740,15.0,13.0,0,0,,,,,,1869,743
2024-01-01,B6,JetBlue Airways,9093,LAX,Los Angeles,CA,SFO,San Francisco,CA,2040,12.0,7.0,0,0,,,,,,1578,744
2024-01-01,AS,Alaska Airlines,8205,PHX,Phoenix,AZ,LAX,Los Angeles,CA,1555,-5.0,-3.0,0,0,,,,,,1764,745
2024-01-01,B6,JetBlue Airways,9243,DEN,Denver,CO,ATL,Atlanta,GA,2305,51.0,47.0,0,0,30.0,,,,,1866,746
2024-01-01,DL,Delta Air Lines,464,SEA,Seattle,WA,PHX,Phoenix,AZ,2235,-1.0,4.0,0,0,,,,,,1510,747
2024-01-01,F9,Frontier Airlines,1064,MIA,Miami,FL,JFK,New York,NY,640,8.0,12.0,0,0,,,,,,2931,748
2024-01-01,AA,American Airlines,278,DFW,Dallas,TX,ORD,Chicago,IL,1525,56.0,51.0,0,0,,30.0,,,,971,749
2024-01-01,DL,Delta Air Lines,4210,DFW,Dallas,TX,SFO,San Francisco,CA,1230,,,1,0,,,,,,1860,750
2024-01-01,B6,JetBlue Airways,4803,LAX,Los Angeles,CA,ATL,Atlanta,GA,1135,31.0,21.0,0,0,,,22.0,,,1413,751
2024-01-01,WN,Southwest Airlines,905,SEA,Seattle,WA,SFO,San Francisco,CA,845,15.0,12.0,0,0,,,,,,881,752
2024-01-01,F9,Frontier Airlines,5576,LAX,Los Angeles,CA,ORD,Chicago,IL,2245,-4.0,-7.0,0,0,,,,,,583,753
2024-01-01,AA,American Airlines,9722,SEA,Seattle,WA,ORD,Chicago,IL,920,-3.0,1.0,0,0,,,,,,1500,754
2024-01-01,B6,JetBlue Airways,1769,JFK,New York,NY,DEN,Denver,CO,615,14.0,16.0,0,0,,,,,,1281,755
2024-01-01,WN,Southwest Airlines,631,ORD,Chicago,IL,JFK,New York,NY,1130,57.0,51.0,0,0,16.0,,,,,2642,756
2024-01-01,UA,United Airlines,743,PHX,Phoenix,AZ,JFK,New York,NY,2015,35.0,36.0,0,0,28.0,,,,,1361,757
2024-01-01,AS,Alaska Airlines,7940,SFO,San Francisco,CA,ATL,Atlanta,GA,1530,282.0,273.0,0,0,,228.0,,,,1423,758
2024-01-01,DL,Delta Air Lines,8382,ATL,Atlanta,GA,SFO,San Francisco,CA,1305,-7.0,-8.0,0,0,,,,,,2061,759
2024-01-01,AS,Alaska Airlines,3750,PHX,Phoenix,AZ,LAX,Los Angeles,CA,1355,12.0,9.0,0,0,,,,,,2281,760
2024-01-01,UA,United Airlines,4938,MIA,Miami,FL,SFO,San Francisco,CA,1000,2.0,-3.0,0,0,,,,,,844,761
2024-01-01,B6,JetBlue Airways,100,PHX,Phoenix,AZ,LAX,Los Angeles,CA,1055,-3.0,-4.0,0,0,,,,,,2295,762
2024-01-01,B6,JetBlue Airways,2178,JFK,New York,NY,SEA,Seattle,WA,1550,13.0,14.0,0,0,,,,,,516,763
2024-01-01,AS,Alaska Airlines,9252,MIA,Miami,FL,ATL,Atlanta,GA,2145,8.0,3.0,0,0,,,,,,1129,764
2024-01-01,UA,United Airlines,721,DEN,Denver,CO,ORD,Chicago,IL,815,-4.0,-2.0,0,0,,,,,,1039,765
2024-01-01,AS,Alaska Airlines,2635,JFK,New York,NY,MIA,Miami,FL,2240,,,1,0,,,,,,1715,766
2024-01-01,AA,American Airlines,3290,DEN,Denver,CO,MIA,Miami,FL,700,31.0,30.0,0,0,,,,,18.0,1837,767
2024-01-01,B6,JetBlue Airways,1099,SEA,Seattle,WA,JFK,New York,NY,1400,11.0,13.0,0,0,,,,,,1166,768
2024-01-01,UA,United Airlines,6691,JFK,New York,NY,ORD,Chicago,IL,1920,-5.0,-2.0,0,0,,,,,,1337,769
2024-01-01,NK,Spirit Airlines,1717,MIA,Miami,FL,PHX,Phoenix,AZ,1125,-7.0,-9.0,0,0,,,,,,793,770
2024-01-01,DL,Delta Air Lines,6640,ATL,Atlanta,GA,ORD,Chicago,IL,1615,10.0,9.0,0,0,,,,,,2201,771
2024-01-01,AS,Alaska Airlines,2601,DFW,Dallas,TX,SFO,San Francisco,CA,1035,15.0,13.0,0,0,,,,,,1958,772
2024-01-01,UA,United Airlines,578,DFW,Dallas,TX,PHX,Phoenix,AZ,1700,31.0,35.0,0,0,,,23.0,,,348,773
2024-01-01,WN,Southwest Airlines,6039,SEA,Seattle,WA,ORD,Chicago,IL,1405,-1.0,3.0,0,0,,,,,,1501,774
2024-01-01,AS,Alaska Airlines,5871,DEN,Denver,CO,SFO,San Francisco,CA,725,2.0,2.0,0,0,,,,,,571,775
